fips,StateName,StatePolicy,Mandate,StateWide,PublicMaskLevel,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
6,California,BarRestrict,1,1,,20200319,,20200612,,20200713,20200831,"Bars, wineries, breweries, and pubs must be closed unless authoritized for take-away sales. Began easing on 20200612, allowing counties that completed advanced Phase 2 attestation to re-open bars, wineries, and tasting rooms. On 20200713, CA moved to re-close all bars and restaurants, constituting a state-wide reexpansion. Starting on 20200831, Tier 3 counties can reopen for outdoor services and Tier 4 counties can reopen for outdoor services and up to 50 pct indoor: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/COVID19CountyMonitoringOverview.aspx",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200902,Added DateReeased1 of 20200831
6,California,GathRestrict,1,1,,20200319,,,,,,"Gathering restriction without numerical limits instituted with the enactment of the stay-at-home order. Governor does not set numerical ;limits at the state-level, defers to counties to do this. State-level restriction on gatherings continued on 20200912: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Guidance-for-the-Prevention-of-COVID-19-Transmission-for-Gatherings.aspx",https://www.gov.ca.gov/wp-content/uploads/2020/03/3.19.20-attested-EO-N-33-20-COVID-19-HEALTH-ORDER.pdf,20200916,
6,California,NEBusinessClose,1,1,,20200319,,20200508,,,,"Easing of certain businesses under Stage 2 Reopening: retail (curbside and pick-up), manufacturing, offices, select services (carwash, pet grooming, landscape gardening), outdoor museums and open gallery places. https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/SHO%20Order%205-7-2020.pdf ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200510,Added DateEased of 20200508
6,California,OtherBusinessClose,1,1,,20200319,,20200526,,,,"First instance of full other business close accompanies NEBusinessClose. Starting on 20200526, counties with advanced Stage 2 attestation could re-open hair salons and barbershops. Among counties that have completed advanced Stage 2 attestation, more easing of business closure restrictions formally began on 20200612: destination retail, cardrooms and similar betting facilities, family entertainment centers and movie theaters, fitness facilities, museums, galleries, zoos, and acquariums, professional sports without live audiences, music TV and film production. ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200902,Updated DateEased to 20200526
6,California,RestaurantRestrict,1,1,,20200319,,20200518,,,,"Limited operations required (take-out, delivery) for restaurants and like establishments. No in-person services. Easing began with Phase 2 attestation processes: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/County_Variance_Attestation_Form.aspx. ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200825,Removed DateReexpanded1
6,California,StayAtHome,1,1,,20200319,,20200508,,,,Issued/enacted immediatedly. Note shelter-in-place and stay-at-home are being treated as equivalent at present. Considered an eased mandate starting 20200508: https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/SHO%20Order%205-7-2020.pdf Further easing of the mandate occurred starting 20200831: https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/8-28-20_Order-Plan-Reducing-COVID19-Adjusting-Permitted-Sectors-Signed.pdf,https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200923,Updated DateEased to 20200508 and PolicyCodingNotes
6,California,PublicMask,0,1,0,20200401,,,20200618,,,"Provides guidance around using face coverings - defaults to county policies, some of which are mandates (documentation of this may occur in the future) - but indicates that individuals should wear coverings if they feel comfortable doing so if counties do not have formal recommendations or mandates. Treating as a statewide recommendation",https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Face-Coverings-Guidance.aspx,20200525,
6,California,PublicMask,1,1,3,20200618,,,,,,"(quote) People in California must wear face coverings when they are in high-risk situations listed below (quote), inside of, or in line to enter, any indoor public space, obtaining services from the healthcare sector, waiting for or riding in public transportation or in a tax, private vehicle, or ride-sharing vehicle, workplace, operating transportation where others are present, and in outdoor public spaces where maintaining 6 ft or more distance is not feasible. Expands previous recommendation to a mandate.",https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,20200712,Added PublicMaskLevel of Mandate3
8,Colorado,EmergDec,1,1,,20200311,20201031,,,,,State of Emergency declared. Extended until 20200719: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20109%20Disaster%20Order%20Extension.pdf Extended until 20200805 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20125%20Disaster%20Declaration%20Extension%20and%20Amendment.pdf Extended to 20200903 https://www.colorado.gov/governor/sites/default/files/inline-files/Executive%20Order%20152.pdf Extended to 20201002 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20176%20Disaster%20Order%20Extension.pdf Extended to 20201031: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20205%20Disaster%20Order%20Extension.pdf,https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20003%20Declaring%20a%20Disaster%20Emergency_1.pdf,20201004,Updated DateExpiry to 20201031 and PolicyCodingNotes
8,Colorado,OtherBusinessClose,1,1,,20200315,20200601,20200526,,,,"All downhill ski resorts are ordered to close for March 15-22, 2020, so through 20200323. Official expiry of this order is 30 days after 20200314, so 20200413. Extension to 20200523: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20049%20Amending%20and%20Extending%20Ski%20Closures.pdf  Eased state-level restrictions on 20200526, permitting re-opening based on compliance with local health authorities https://drive.google.com/file/d/1ieLfhoFx6RU_7tkGElC2QA_88VSfFYHj/view Expiry date extended to 20200601 ",https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20004%20Ordering%20Closure%20of%20Downhill%20Ski%20Resorts_0.pdf,20200626,Updated DateExpiry to 20200601
8,Colorado,BarRestrict,1,1,,20200317,20201105,20200618,,20200701,,"Limited operations required: bars, taverns, brew pubs, breweries, wineries, tasting rooms, and other places of public accommodation offering alcholic beverages for on-premises consumption (can have delivery/take-out, off-premise consumption only). Effective 8 am on 20200317 through 20200430 (so expiry coded to 20200501). Easing began on 20200618: https://drive.google.com/file/d/1BdMbwLeI0sY5xmvWk555jCewPvgTJb9e/view Re-imposed restrictions (take-away only) began on 20200701: https://drive.google.com/file/d/1SGpUbcOFI6W0gdkXntKtSW9pitGoBF6H/view Extended to 20200805: https://drive.google.com/file/d/11F0Gd7DfVONN4p4yNa5h6_00xJB34SZm/view Expanded restrictions by ceasing sale of alchol after 10pm daily on 20200723 and extended to 20200820 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20142%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors%20-%20Alcohol.pdf Expanded restrictions are eased on 20200723 to allow delivery of alcohol after 10pm https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20144%20Amending%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors.pdf On 20200723, amended EO extended this policy to 20200822: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20144%20Amending%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors.pdf Extended to 20200906 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20154%20Protect%20Our%20Neighbors.pdf Extended to 20201005 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20178-Protect%20Our%20Neighbors.pdf Extended to 20201019:  https://drive.google.com/file/d/1wRxIxSUPE7NSQKf0wnr5P7BB2PAl9h_k/view. Extended to 20201105 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20213%20Safer%20at%20Home.pdf",https://www.colorado.gov/pacific/sites/default/files/atoms/files/Bars%20Restaurants%20PH%20order.pdf,20201007,Updated DateExpiry to 20201105 and PolicyCodingNotes
8,Colorado,OtherBusinessClose,1,1,,20200317,20201105,20200526,,,,"Closure required: gymnasiums, movie and performance theaters, opera houses, concert halls and music halls, and casinos. Effective 8 am on 20200317 through 20200430 (so expiry coded to 20200501). The 20200426 EO extended restrictions to 20200527 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20044%20Safer%20at%20Home.pdf  Starting 20200526, eased restrictions on indoor gym settings (personal training or same-household training only), private campgrounds: https://drive.google.com/file/d/1ieLfhoFx6RU_7tkGElC2QA_88VSfFYHj/view Extended to 20200730: https://drive.google.com/file/d/1SGpUbcOFI6W0gdkXntKtSW9pitGoBF6H/view Extended to 20200820 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20142%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors%20-%20Alcohol.pdf On 20200723, amended EO extended this policy to 20200822: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20144%20Amending%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors.pdf Extended to 20200906 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20154%20Protect%20Our%20Neighbors.pdf Extended to 20201005 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20178-Protect%20Our%20Neighbors.pdf Extended to 20201019:  https://drive.google.com/file/d/1wRxIxSUPE7NSQKf0wnr5P7BB2PAl9h_k/view. Extended to 20201105 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20213%20Safer%20at%20Home.pdf",https://www.colorado.gov/pacific/sites/default/files/atoms/files/Bars%20Restaurants%20PH%20order.pdf,20201007,Updated DateExpiry to 20201105 and PolicyCodingNotes
8,Colorado,RestaurantRestrict,1,1,,20200317,20201105,20200527,,,,"Limited operations required: restaurants, cafes, and like venues (can have delivery/take-out, off-premise eating only). Effective 8 am on 20200317 through 20200430 (so expiry coded to 20200501). Easing began on 20200527 https://drive.google.com/file/d/1ieLfhoFx6RU_7tkGElC2QA_88VSfFYHj/view Extended to 20200805: https://drive.google.com/file/d/11F0Gd7DfVONN4p4yNa5h6_00xJB34SZm/view Expanded restrictions by ceasing sale of alchol after 10pm daily on 20200723 and extended to 20200820 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20142%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors%20-%20Alcohol.pdf  On 20200723, amended EO extended this policy to 20200822: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20144%20Amending%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors.pdf Extended to 20200906 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20154%20Protect%20Our%20Neighbors.pdf Extended to 20201005 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20178-Protect%20Our%20Neighbors.pdf Extended to 20201019:  https://drive.google.com/file/d/1wRxIxSUPE7NSQKf0wnr5P7BB2PAl9h_k/view. Extended to 20201105 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20213%20Safer%20at%20Home.pdf",https://www.colorado.gov/pacific/sites/default/files/atoms/files/Bars%20Restaurants%20PH%20order.pdf,20201007,Updated DateExpiry to 20201105 and PolicyCodingNotes
8,Colorado,GathRestrict,1,1,,20200319,20201005,20200706,,,,"In effect at 1201 am on 20200319. (quote) all mass gatherings shall be limited to no more than ten (10) people. Remains in effect for 30 days, so to 20200418. Extended to 20200427 https://drive.google.com/file/d/1Xk3SFUeVh2MazofYnWDEBhncXPS1IOez/view  20200426 EO extended to 20200527 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20044%20Safer%20at%20Home.pdf  Extended to 20200805: https://drive.google.com/file/d/11F0Gd7DfVONN4p4yNa5h6_00xJB34SZm/view Extended to 20200820 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20142%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors%20-%20Alcohol.pdf On 20200723, amended EO extended this policy to 20200822: https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20144%20Amending%20Safer%20at%20Home%20in%20the%20Vast%2C%20Great%20Outdoors.pdf To note, as of 20200706, gathering restriction for no more than 10 people remains at the state-level, though allows counties that meet Protect Our Neighbors attestation to have up to 500 people gatherings with social distancing. https://drive.google.com/file/d/11F0Gd7DfVONN4p4yNa5h6_00xJB34SZm/view Extended to 20200906 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20154%20Protect%20Our%20Neighbors.pdf Extended to 20201005 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20178-Protect%20Our%20Neighbors.pdf",https://drive.google.com/file/d/1AaKvB7q0LHUfU59bI_q08Lz4rCthailr/view,20200910,Updated DateExpiry to 20201005 and PolicyCodingNotes
8,Colorado,SchoolClose,1,1,,20200323,,,20200720,,,"In effect 20200323. Previous expiry is 20200417. On 20200401, order to extend closure to 20200430 of P-12 schools: https://drive.google.com/file/d/1NoUmIcFCk6RdVIJyizc2ZYpEMXKYQ96J/view  Closure extended to end of academic year on 20200422 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20041%20P-12%20Closure%20Extension%20End%20of%20Year.pdf",https://drive.google.com/file/d/1Vz5wNvSyEfH7ylr-ZdUqeEJ_vYVw3wdk/view,20200826,Added DateEnded
